0,0
-5,0
-2,0
-35,0
-42,0
82,0
114,0
114,0
27,0
32,0
88,0
88,0
45,0
-4,0
75,0
21,0
-6,0
164,0
72,0
148,0
6,0
-72,0
106,0
6,0
128,0
85,0
123,0
182,0
60,0
274,0
51,0
44,0
273,0
273,0
195,0
224,0
293,0
23,0
23,0
193,0
244,0
-22,0
156,0
-1,0
168,0
-68,0
26,0
-25,0
-25,0
-65,0
-65,0
-87,0
-87,0
-71,0
-108,0
-165,0
-148,0
112,0
1,0
28,0
133,0
133,0
120,0
-25,0
19,0
-26,0
138,0
149,0
77,0
89,0
1,0
40,0
40,0
40,0
113,0
-75,0
-75,0
-75,0
-19,0
59,0
35,0
99,0
99,0
99,0
136,0
-37,0
-5,0
124,0
101,0
101,0
101,0
118,0
118,0
114,0
7,0
131,0
-4,0
42,0
185,0
147,0
38,0
19,0
-121,0
130,0
162,0
13,0
-66,0
86,0
40,0
-27,0
34,0
41,0
3,0
-101,0
54,0
-13,0
-52,0
-166,0
-74,0
-18,0
-10,0
0,0
114,0
114,0
11,0
11,0
58,0
58,0
87,0
16,0
113,0
128,0
28,0
29,0
76,0
92,0
213,0
93,0
178,0
96,0
278,0
139,0
118,0
118,0
53,0
68,0
70,0
-8,0
-8,0
-37,0
-81,0
56,0
21,0
-24,0
112,0
55,0
13,0
150,0
60,0
60,0
65,0
51,0
107,0
107,0
107,0
349,0
349,0
336,0
297,0
91,0
-172,0
-418,0
-497,0
-601,0
-481,0
-392,0
-235,0
-26,0
101,0
112,0
145,0
233,0
235,0
88,0
208,0
187,0
234,0
902,0
1136,0
952,0
453,0
151,0
-124,0
-435,0
-461,0
-638,0
-638,0
-594,0
-594,0
-594,0
-579,0
-498,0
-417,0
-212,0
-290,0
-177,0
-106,0
-75,0
92,0
-9,0
112,0
193,0
58,0
120,0
138,0
156,0
122,0
34,0
247,0
247,0
202,0
101,0
124,0
161,0
25,0
-179,0
-38,0
-38,0
16,0
20,0
33,0
146,0
70,0
161,0
161,0
121,0
121,0
33,0
33,0
98,0
119,0
48,0
182,0
88,0
198,0
146,0
194,0
180,0
69,0
193,0
135,0
237,0
144,0
93,0
93,0
93,0
93,0
154,0
165,0
4,0
42,0
-43,0
-8,0
-8,0
-59,0
9,0
9,0
181,0
364,0
440,0
198,0
87,0
12,0
12,0
-138,0
-138,0
-305,0
-300,0
-286,0
-439,0
-230,0
-327,0
-214,0
-108,0
-145,0
1,0
-81,0
66,0
-22,0
-17,0
106,0
84,0
-158,0
-8,0
8,0
32,0
32,0
32,0
32,0
32,0
32,0
32,0
-33,0
-33,0
-33,0
-33,0
-33,0
-33,0
-33,0
-33,0
-33,0
-33,0
-33,0
-33,0
-33,0
-33,0
-33,0
-33,0
44,0
44,0
44,0
44,0
44,0
44,0
56,0
56,0
56,0
56,0
56,0
56,0
56,0
56,0
56,0
71,0
-17724,0
-101,0
-21,0
-21,0
-2,0
8,0
-154,0
-178,0
-178,0
-178,0
-178,0
-178,0
64,0
