38,0
-36,0
-36,0
-54,0
-54,0
53,0
9,0
64,0
76,0
90,0
109,0
39,0
147,0
83,0
43,0
72,0
48,0
39,0
39,0
-10,0
87,0
187,0
85,0
195,0
194,0
6,0
162,0
107,0
58,0
233,0
139,0
250,0
91,0
120,0
114,0
115,0
162,0
136,0
177,0
165,0
-72,0
13,0
105,0
16,0
8,0
26,0
-109,0
-38,0
55,0
-61,0
35,0
-25,0
-137,0
21,0
84,0
217,0
211,0
249,0
88,0
4,0
-55,0
-27,0
-110,0
84,0
150,0
297,0
336,0
184,0
0,0
-434,0
-257,0
-550,0
-377,0
-325,0
-302,0
-178,0
-178,0
-178,0
-178,0
-178,0
-178,0
-178,0
-178,0
-178,0
-178,0
-178,0
-178,0
-178,0
-178,0
-178,0
-178,0
-178,0
-178,0
-178,0
-178,0
-50,0
-50,0
-50,0
-50,0
-50,0
-50,0
-50,0
-50,0
-50,0
-50,0
-50,0
-50,0
-50,0
-50,0
-50,0
-50,0
-50,0
-50,0
-50,0
-50,0
-50,0
-50,0
-50,0
-50,0
-50,0
-50,0
-50,0
-50,0
-50,0
-50,0
-50,0
-50,0
-50,0
58,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
32,0
32,0
32,0
32,0
32,0
24,0
329,0
329,0
329,0
329,0
329,0
329,0
329,0
-364,0
-364,0
-364,0
-364,0
-364,0
-364,0
-364,0
-364,0
-364,0
-364,0
-364,0
-364,0
-364,0
-364,0
-364,0
-364,0
-364,0
-364,0
-364,0
-364,0
-364,0
-364,0
-364,0
-364,0
-364,0
-21846,0
-297,0
-23,0
-23,0
-23,0
-21846,0
-36,0
-36,0
-36,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
103,0
-21846,0
-45,0
-102,0
-5,0
53,0
-46,0
-75,0
231,0
166,0
99,0
149,0
57,0
40,0
-7,0
305,0
185,0
102,0
-123,0
-326,0
-194,0
-353,0
-378,0
-260,0
-260,0
-260,0
-195,0
81,0
38,0
18,0
86,0
67,0
67,0
296,0
215,0
168,0
108,0
147,0
181,0
163,0
163,0
163,0
163,0
163,0
163,0
163,0
163,0
-42,0
-28758,0
50,0
70,0
-26,0
130,0
436,0
667,0
667,0
608,0
658,0
564,0
353,0
92,0
-494,0
-734,0
-749,0
-636,0
-545,0
-340,0
-374,0
-422,0
-373,0
-276,0
224,0
280,0
892,0
870,0
378,0
205,0
66,0
49,0
131,0
211,0
23,0
-87,0
-226,0
-348,0
-276,0
-147,0
156,0
261,0
369,0
469,0
339,0
-67,0
-434,0
-666,0
-597,0
-205,0
182,0
422,0
753,0
932,0
1192,0
1081,0
362,0
-651,0
-930,0
-666,0
-515,0
-216,0
