-25,0.001953125
-4,0.00390625
-52,0.005859375
18,0.0078125
7,0.009765625
5,0.01171875
-22,0.013671875
34,0.015625
38,0.017578125
38,0.01953125
38,0.021484375
38,0.0234375
80,0.025390625
8,0.02734375
8,0.029296875
-22,0.03125
-35,0.033203125
20,0.03515625
3,0.037109375
-4,0.0390625
76,0.041015625
-50,0.04296875
-33,0.044921875
-61,0.046875
-74,0.048828125
-23,0.05078125
-72,0.052734375
-43,0.0546875
-37,0.056640625
40,0.05859375
-11,0.060546875
-76,0.0625
-65,0.064453125
-21,0.06640625
1,0.068359375
24,0.0703125
13,0.072265625
22,0.07421875
33,0.076171875
8,0.078125
39,0.080078125
91,0.08203125
72,0.083984375
89,0.0859375
54,0.087890625
33,0.08984375
135,0.091796875
35,0.09375
-21,0.095703125
23,0.09765625
-26,0.099609375
-26,0.1015625
152,0.103515625
59,0.10546875
-298,0.107421875
4,0.109375
264,0.111328125
-28,0.11328125
-37,0.115234375
-113,0.1171875
57,0.119140625
-11,0.12109375
116,0.123046875
-13,0.125
100,0.126953125
115,0.12890625
-8,0.130859375
-87,0.1328125
-75,0.134765625
75,0.13671875
325,0.138671875
403,0.140625
597,0.142578125
628,0.14453125
470,0.146484375
470,0.1484375
470,0.150390625
470,0.15234375
247,0.154296875
274,0.15625
459,0.158203125
641,0.16015625
396,0.162109375
-54,0.1640625
-411,0.166015625
-389,0.16796875
-286,0.169921875
-266,0.171875
-172,0.173828125
-27,0.17578125
32,0.177734375
68,0.1796875
44,0.181640625
80,0.18359375
68,0.185546875
68,0.1875
68,0.189453125
65,0.19140625
36,0.193359375
165,0.1953125
154,0.197265625
154,0.19921875
124,0.201171875
86,0.203125
18,0.205078125
107,0.20703125
59,0.208984375
11,0.2109375
106,0.212890625
70,0.21484375
88,0.216796875
116,0.21875
129,0.220703125
181,0.22265625
173,0.224609375
196,0.2265625
178,0.228515625
161,0.23046875
80,0.232421875
57,0.234375
91,0.236328125
98,0.23828125
87,0.240234375
87,0.2421875
81,0.244140625
84,0.24609375
-3,0.248046875
-68,0.25
-40,0.251953125
-28,0.25390625
25,0.255859375
5,0.2578125
41,0.259765625
91,0.26171875
120,0.263671875
101,0.265625
29,0.267578125
20,0.26953125
24,0.271484375
7,0.2734375
-86,0.275390625
-49,0.27734375
-18,0.279296875
24,0.28125
-4,0.283203125
-86,0.28515625
-25,0.287109375
51,0.2890625
18,0.291015625
54,0.29296875
101,0.294921875
37,0.296875
128,0.298828125
152,0.30078125
152,0.302734375
71,0.3046875
71,0.306640625
71,0.30859375
128,0.310546875
198,0.3125
11,0.314453125
11,0.31640625
-37,0.318359375
-37,0.3203125
-37,0.322265625
-37,0.32421875
-37,0.326171875
-37,0.328125
-37,0.330078125
-37,0.33203125
-37,0.333984375
-37,0.3359375
-37,0.337890625
-37,0.33984375
-37,0.341796875
-37,0.34375
-53,0.345703125
-53,0.34765625
-53,0.349609375
-53,0.3515625
-53,0.353515625
-24,0.35546875
-24,0.357421875
-24,0.359375
-24,0.361328125
-24,0.36328125
-24,0.365234375
-24,0.3671875
-24,0.369140625
-24,0.37109375
-24,0.373046875
-24,0.375
-266,0.376953125
-45,0.37890625
38,0.380859375
48,0.3828125
22,0.384765625
22,0.38671875
91,0.388671875
178,0.390625
149,0.392578125
164,0.39453125
135,0.396484375
115,0.3984375
115,0.400390625
107,0.40234375
73,0.404296875
56,0.40625
93,0.408203125
105,0.41015625
135,0.412109375
67,0.4140625
87,0.416015625
66,0.41796875
114,0.419921875
114,0.421875
37,0.423828125
77,0.42578125
68,0.427734375
66,0.4296875
39,0.431640625
-9,0.43359375
11,0.435546875
80,0.4375
123,0.439453125
99,0.44140625
113,0.443359375
82,0.4453125
75,0.447265625
75,0.44921875
113,0.451171875
113,0.453125
113,0.455078125
40,0.45703125
67,0.458984375
32,0.4609375
64,0.462890625
-20,0.46484375
12,0.466796875
28,0.46875
39,0.470703125
4,0.47265625
64,0.474609375
17,0.4765625
5,0.478515625
-8,0.48046875
68,0.482421875
24,0.484375
-13,0.486328125
-13,0.48828125
-13,0.490234375
-8,0.4921875
23,0.494140625
5,0.49609375
26,0.498046875
26,0.5
6,0.501953125
55,0.50390625
58,0.505859375
6,260/512
22,0.509765625
33,0.51171875
70,0.513671875
43,0.515625
12,0.517578125
60,0.51953125
58,0.521484375
74,0.5234375
64,0.525390625
97,0.52734375
97,0.529296875
81,0.53125
-11,0.533203125
-11,0.53515625
-11,0.537109375
25,0.5390625
40,0.541015625
27050,0.54296875
9,0.544921875
51,0.546875
85,0.548828125
40,0.55078125
42,0.552734375
49,0.5546875
44,0.556640625
58,0.55859375
20,0.560546875
22,0.5625
5,0.564453125
32,0.56640625
25,0.568359375
55,0.5703125
17,0.572265625
105,0.57421875
69,0.576171875
41,0.578125
59,0.580078125
71,0.58203125
-4,0.583984375
64,0.5859375
114,0.587890625
81,0.58984375
65,0.591796875
85,0.59375
125,0.595703125
83,0.59765625
-25,0.599609375
-7,0.6015625
73,0.603515625
83,0.60546875
81,0.607421875
100,0.609375
66,0.611328125
128,0.61328125
58,0.615234375
50,0.6171875
8,0.619140625
10,0.62109375
-4,0.623046875
20,0.625
2,0.626953125
10,0.62890625
-20,0.630859375
-20,0.6328125
10,0.634765625
40,0.63671875
107,0.638671875
72,0.640625
134,0.642578125
102,0.64453125
80,0.646484375
43,0.6484375
44,0.650390625
45,0.65234375
70,0.654296875
51,0.65625
70,0.658203125
86,0.66015625
81,0.662109375
93,0.6640625
21,0.666015625
87,0.66796875
104,0.669921875
41,0.671875
8,0.673828125
53,0.67578125
24,0.677734375
45,0.6796875
60,0.681640625
54,0.68359375
50,0.685546875
-6,0.6875
-4,0.689453125
16,0.69140625
85,0.693359375
2,0.6953125
55,0.697265625
80,0.69921875
34,0.701171875
20,0.703125
28,0.705078125
36,0.70703125
66,0.708984375
92,0.7109375
160,0.712890625
132,0.71484375
122,0.716796875
56,0.71875
44,0.720703125
-7,0.72265625
2,0.724609375
23,372/512
81,0.728515625
37,0.73046875
87,0.732421875
64,0.734375
18,0.736328125
49,0.73828125
-35,0.740234375
-73,0.7421875
-24,0.587890625
-65,0.58984375
-70,0.591796875
-18,0.59375
43,0.595703125
24,0.75390625
8,0.755859375
-74,0.7578125
-17,0.759765625
67,0.76171875
37,0.763671875
59,0.765625
140,0.767578125
151,0.76953125
101,0.771484375
105,0.7734375
118,0.775390625
53,0.77734375
59,0.779296875
