56,0
48,0
6,0
-28,0
70,0
33,0
48,0
90,0
49,0
88,0
67,0
29,0
8,0
-10,0
56,0
58,0
74,0
50,0
69,0
91,0
45,0
58,0
1,0
66,0
61,0
64,0
103,0
130,0
112,0
-17,0
86,0
12,0
83,0
41,0
161,0
118,0
229,0
296,0
363,0
410,0
583,0
-61,0
-33,0
-312,0
-376,0
-238,0
-178,0
-187,0
-66,0
-12,0
6,0
-19,0
12,0
-20,0
-8,0
4,0
17,0
-30,0
-905,0
232,0
342,0
-330,0
-337,0
632,0
706,0
699,0
360,0
65,0
104,0
103,0
124,0
105,0
113,0
145,0
90,0
55,0
-20,0
71,0
93,0
74,0
-18,0
3,0
32,0
24,0
-33,0
19,0
19,0
96,0
114,0
18,0
69,0
30840,0
105,0
17,0
43,0
37,0
91,0
8,0
66,0
59,0
69,0
59,0
60,0
72,0
91,0
10,0
82,0
91,0
130,0
-18,0
2,0
-18,0
37,0
169,0
116,0
68,0
108,0
97,0
-2,0
11,0
151,0
96,0
12,0
1,0
27,0
68,0
192,0
105,0
85,0
85,0
13,0
135,0
80,0
20,0
2,0
61,0
69,0
65,0
96,0
108,0
36,0
60,0
90,0
109,0
61,0
68,0
89,0
75,0
83,0
6,0
74,0
24,0
5,0
121,0
152,0
133,0
122,0
84,0
0,0
-8,0
-6,0
161,0
-276,0
-2,0
139,0
112,0
-647,0
96,0
-504,0
488,0
262,0
248,0
237,0
291,0
187,0
167,0
164,0
138,0
66,0
75,0
2,0
-8,0
27,0
133,0
96,0
116,0
68,0
19,0
116,0
57,0
35,0
-21,0
76,0
73,0
98,0
122,0
128,0
74,0
-53,0
25,0
-27,0
87,0
11,0
77,0
64,0
146,0
98,0
21,0
4,0
24,0
-13,0
28,0
16,0
58,0
9,0
-4,0
26,0
84,0
81,0
103,0
-12,0
114,0
84,0
67,0
116,0
96,0
-3,0
65,0
100,0
74,0
64,0
147,0
196,0
27,0
34,0
34,0
44,0
42,0
42,0
55,0
56,0
148,0
73,0
11,0
149,0
81,0
51,0
74,0
24,0
50,0
-7,0
37,0
113,0
171,0
83,0
70,0
45,0
121,0
123,0
100,0
193,0
105,0
43,0
69,0
50,0
57,0
74,0
89,0
51,0
149,0
178,0
58,0
42,0
77,0
-26,0
29,0
87,0
72,0
56,0
69,0
105,0
3,0
202,0
22,0
50,0
77,0
163,0
144,0
-11,0
106,0
20,0
37,0
208,0
20,0
1,0
57,0
97,0
89,0
13,0
209,0
129,0
-10,0
-7,0
-14,0
-23,0
65,0
137,0
48,0
26,0
76,0
50,0
71,0
25,0
-58,0
-51,0
172,0
115,0
150,0
149,0
70,0
17,0
107,0
116,0
-92,0
33,0
277,0
219,0
150,0
117,0
45,0
65,0
-23,0
4,0
-2,0
182,0
24,0
133,0
230,0
27,0
48,0
193,0
37,0
89,0
-10,0
98,0
-54,0
92,0
-26,0
116,0
217,0
51,0
-93,0
-55,0
-81,0
-12,0
35,0
101,0
128,0
97,0
327,0
-363,0
-86,0
168,0
45,0
59,0
160,0
-17,0
-22,0
141,0
141,0
1,0
197,0
141,0
128,0
37,0
72,0
108,0
233,0
24,0
51,0
-12,0
1,0
32,0
51,0
-25,0
123,0
83,0
34,0
216,0
121,0
119,0
228,0
194,0
-167,0
48,0
48,0
135,0
177,0
27,0
102,0
65,0
201,0
86,0
38,0
-14,0
-20,0
87,0
-59,0
-27,0
84,0
20,0
41,0
76,0
74,0
70,0
123,0
-116,0
-49,0
81,0
114,0
107,0
59,0
43,0
177,0
61,0
53,0
13,0
17,0
123,0
17,0
58,0
-56,0
-21,0
71,0
56,0
-23,0
-22,0
107,0
152,0
53,0
64,0
180,0
-73,0
-73,0
-73,0
-73,0
72,0
169,0
161,0
152,0
-3,0
72,0
29,0
42,0
146,0
-41,0
-30,0
9,0
7,0
61,0
87,0
59,0
48,0
164,0
134,0
81,0
104,0
68,0
-60,0
25,0
117,0
65,0
-1,0
24,0
39,0
16,0
100,0
115,0
155,0
74,0
51,0
73,0
-20,0
135,0
53,0
9,0
80,0
83,0
88,0
118,0
119,0
86,0
73,0
-10,0
116,0
93,0
169,0
90,0
118,0
-69,0
183,0
56,0
37,0
-2,0
71,0
69,0
120,0
57,0
97,0
52,0
93,0
98,0
44,0
44,0
44,0
44,0
44,0
44,0
44,0
28,0
-179,0
-179,0
59,0
81,0
133,1
133,0
133,0
133,0
133,0
133,0
133,0
133,0
133,0
133,0
133,0
157,0
145,0
26794,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
38,0
-27,0
-11,0
86,0
-72,0
-72,0
-10,0
-10,0
-10,0
-10,0
-10,0
64,0
42,0
-11,0
53,0
57,0
32,0
75,0
66,0
66,0
66,0
28,0
28,0
30840,0
171,0
171,0
171,0
98,0
98,0
98,0
60,0
60,0
86,0
35,0
56,0
17,0
85,0
85,0
85,0
50,0
20,0
60,0
87,0
48,0
105,0
22,0
-6,0
25,0
134,0
91,0
106,0
69,0
64,0
65,0
104,0
123,0
71,0
35,0
11,0
50,0
51,0
36,0
53,0
32,0
28,0
75,0
67,0
76,0
64,0
76,0
36,0
22,0
209,0
17,0
219,0
-7,0
76,0
36,0
57,0
84,0
12,0
82,0
98,0
43,0
20,0
18,0
65,0
33,0
70,0
22,0
50,0
65,0
37,0
3,0
117,0
-19,0
92,0
107,0
-1,0
-12,0
140,0
133,0
106,0
120,1
120,0
75,0
161,0
128,0
27,0
91,0
91,0
-131,0
81,0
21,0
144,0
107,0
88,0
2,0
-51,0
56,0
116,0
41,0
100,0
57,0
91,0
70,0
92,0
155,0
99,0
225,0
180,0
-2,0
41,0
2,0
-36,0
35,0
35,0
-23,0
50,0
68,0
54,0
57,0
64,0
64,0
55,0
12,0
96,0
49,0
150,0
7,0
342,0
228,0
122,0
9,0
66,0
72,0
69,0
161,0
161,0
161,0
161,0
161,0
161,0
161,0
161,0
161,0
161,0
161,0
161,0
161,0
161,0
161,0
161,0
161,0
161,0
161,0
161,0
161,0
161,0
161,0
161,0
161,0
45,0
107,0
130,0
130,0
112,0
112,0
112,0
112,0
112,0
112,0
112,0
73,0
73,0
73,0
73,0
73,0
55,0
13,0
13,0
13,0
20,0
20,0
20,0
53,0
53,0
51,0
51,0
-32766,0
92,0
92,0
92,0
85,0
85,0
85,0
85,0
85,0
85,0
85,0
85,0
85,0
85,0
85,0
85,0
85,0
85,0
85,0
85,0
85,0
85,0
85,0
85,0
85,0
85,0
85,0
85,0
85,0
85,0
84,0
50,0
152,0
56,0
83,0
21,0
2,0
10,0
48,0
89,0
39,0
19,0
36,0
-20,0
-6,0
112,0
66,0
82,0
51,0
21,0
-8,0
104,0
108,0
82,0
-40,0
21,0
114,0
96,0
-20,0
-13,0
